id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label,attack_cat
1697,1.0676999106762808,tcp,-,CON,10,7,1305,979,7979.921307852961,249,33,129181.07329827907,98656.20547404706,0,1,122.7886277432476,252.77343383469486,1.9466076998109139,4.9458737659006395,50925,365258411,1801821565,35086,0.02526783476670459,0.0026903928539803164,0.0009029552007744031,101,228,0,183,3,0,3,1,1,2,0,0,2,1,2,0,0,Normal
5686,1.816974956964694,tcp,ssl,CLO,4,5,462,327,9195.62329263317,167,51,89458.34971624085,25817.827878331707,3,0,156.7923385972602,67.60998320066018,3.522034666311265,17.695080465342755,64540,1279097040,1842010969,20206,0.019201363157338277,0.02293233896625424,0.02175586076243222,50,75,0,192,3,0,3,2,1,1,0,0,3,1,1,0,0,Normal
2296,0.1140626880182148,udp,ssl,REQ,10,4,387,455,7084.862255097463,193,118,30686.04668001277,120270.44989945006,1,0,125.65136019922531,25.60559008379628,0.1528384200636782,10.91572936298506,19260,636338270,1209166621,48148,0.08848108236090424,0.03382525680087463,0.009937406825986657,88,195,1,208,4,0,2,1,1,2,0,0,0,3,1,0,0,Normal
5940,0.47415896614871794,tcp,http,CLO,12,2,1123,271,16190.74617753558,84,210,96342.15777355937,94100.70080353621,1,0,12.542260155006895,58.310291882192644,16.502878419874133,3.391378229462666,35069,1044102439,463551964,7551,0.040666472400942205,0.026762111970794946,0.015538191285760792,50,113,0,195,5,0,5,1,1,1,0,0,1,2,1,0,0,Normal
7764,0.9131447836342517,tcp,irc,FIN,31,11,1297,8602,74200.24344377386,245,78,297558.4767006935,23881.7697746045,2,0,15.871643812436357,64.34320159753184,20.289329508449676,9.185247178440438,30233,550584368,1541042553,22442,0.058452369078384296,0.030695417233919546,0.02979937651375831,50,803,1,843,11,0,7,7,3,5,1,4,1,4,5,0,1,Exploits
3314,1.0661847089102436,tcp,http,RST,6,6,2514,242,30265.686719106212,176,119,100119.7777205888,27082.972505389975,1,0,118.03752662252764,8.865965297339798,5.4232394112703775,3.1073399519277096,47181,1326506985,936981034,29629,0.2281546453246775,0.00428653946404851,0.02516646126575122,396,79,4,209,3,0,3,3,1,1,0,0,2,1,2,0,0,Normal
4782,1.0311500026924094,tcp,pop3,FIN,9,5,704,407,17203.46535268648,254,27,115680.78929307798,120064.58303092277,1,2,15.93047271447304,40.343740079005016,1.4298178907318173,11.554430947261523,9232,1278967494,1283169716,59224,0.06683497866193093,0.004181971435054182,0.053222970026920696,50,128,1,214,1,0,1,4,1,1,0,0,0,1,5,1,0,Normal
8351,2.05119070293176,udp,irc,RST,18,9,18150,1972,62218.85812841829,126,31,206300.73236097256,244386.78923559032,4,1,27.87834302205381,78.32959064156961,5.13863424814363,14.326443346276069,701,185547612,514697944,54448,0.3255864676982293,0.019583720660176156,0.05928295513974901,1070,229,3,820,9,0,9,10,3,6,0,1,3,6,5,0,1,Shellcode
8952,1.8135305295267257,tcp,dhcp,no,18,10,2355,336,66971.10442193411,143,79,1000.0,500.0,2,2,11.05330546792313,24.65236188132613,20.842029696198335,38.12014643263679,48282,1164615315,1714306313,32224,0.18090311717679097,0.18154851164377647,0.039615640075408284,85,50,0,851,11,0,7,6,7,5,0,0,3,2,4,1,1,Fuzzers
7606,1.2004270539160589,udp,ftp,CLO,29,13,228,1058,18088.00351702423,182,226,426819.1149425688,234634.88632657926,2,1,25.677783615689243,116.93727806049509,26.44066333803293,79.94494746293655,63726,1612172363,1624816092,39875,0.10036514331604168,0.13643491969813692,0.13763561718526088,50,103,4,801,9,0,6,8,4,1,0,0,1,4,5,0,1,Backdoor
216,1.040809306595345,tcp,radius,URN,14,9,317,373,26119.985127851745,57,203,65007.600123607306,27243.152523628312,0,0,57.260935552985444,16.549190039232247,3.3638533895033422,14.134074121702282,62217,90556379,983924058,23283,0.017642064966356553,0.006982314301548461,0.09082604731403836,50,55,2,213,1,0,1,2,1,1,0,0,3,2,2,0,0,Normal
6708,2.1736793329914685,tcp,dhcp,INT,28,14,369,616,98090.16957797352,245,39,220949.86851813522,500.0,2,1,66.03082218115149,156.22765137712366,0.3162511860030268,33.59171492942591,25776,326627772,1168398099,12605,0.22566694998761172,0.009241704488703815,0.060354385547380957,50,50,0,795,3,0,4,7,6,4,0,1,4,9,9,1,1,Exploits
9888,0.4058357834526714,tcp,ssl,FIN,16,12,11156,4933,41459.775904371156,106,246,416470.2643943371,500.0,2,0,0.11917240137535014,29.759111957863794,8.513114041043826,47.86029958286293,24053,1257862557,96572805,54221,0.09940920864717478,0.05296120552133186,0.04652899874178601,666,392,2,802,12,0,9,9,7,6,0,0,1,5,10,0,1,DoS
10952,2.12516517836739,tcp,pop3,INT,24,12,3610,1978,26310.678150244144,86,121,409434.3986102147,143111.32978948226,4,1,24.444921054260767,24.481845835669862,42.667840415108124,25.41598814474588,13221,1098718886,237020295,39062,0.245622779816338,0.00010671732234139305,0.050376715793131514,181,106,5,807,8,0,9,10,3,5,0,1,2,6,7,1,1,Analysis
3484,2.6258496418449786,tcp,-,CON,11,10,398,349,29184.111449977012,239,71,100565.05922411912,85747.98637362555,1,0,59.66340341834342,48.60609742334241,2.6169941969483403,16.516463254663375,9349,910936,1276023047,40158,0.02044192916789661,0.04254124893990796,0.0640149453769207,50,50,1,205,1,0,1,4,1,4,0,0,1,2,4,0,0,Normal
7007,0.03832309044115503,icmp,-,URN,18,9,697,3379,64739.1616212283,33,207,350566.00835425925,192114.15074389445,1,1,4.757878370422547,30.808218982396834,7.952162649506447,2.269072940400503,43003,724532399,1492172220,42616,0.3474871203436077,0.10444980216022678,0.05807658265416728,50,441,1,772,9,0,9,5,7,4,0,1,4,5,4,0,1,Reconnaissance
5103,1.6620829224740032,tcp,snmp,CON,7,8,279,1432,14343.483508290945,236,97,126217.65714957486,104726.93912588814,0,1,5.090092197085529,105.94290757545836,14.728200230664887,4.148619303261588,62619,1556336325,22296406,49316,0.06414752575889376,0.029903984514265,0.015948424178346323,75,143,1,177,2,0,2,1,1,1,0,0,1,2,5,0,0,Normal
6600,3.1832501927031727,udp,smtp,RST,19,9,2228,1279,65654.29905168271,129,244,38625.34720105666,287164.2749973666,3,2,16.361604672673327,247.79087628308287,13.260832432935883,79.6441329159051,3923,1390852855,453035500,58410,0.25624406475826145,0.07479106157409329,0.05053194268865505,80,76,2,770,6,0,7,8,9,4,0,0,2,5,6,0,1,Reconnaissance
3765,0.07335925666577418,tcp,http,PAR,6,5,1116,291,36528.16698587616,237,99,123992.655984368,25848.224825046585,0,0,48.271219262935226,28.225334798688596,1.9916023486463703,3.375892297138831,16973,1384891544,930618824,49963,0.002913137549765669,0.004666164661428881,0.03127467907212212,89,50,0,223,2,0,4,1,1,1,0,0,2,5,2,0,0,Normal
6411,5.556565635063346,tcp,pop3,CLO,18,8,100,816,50750.40102776661,30,240,301085.210568907,52446.638958531286,3,0,63.48016796646649,33.22674720326009,14.785397059561896,22.717223471786344,60867,1288974387,220840839,9473,0.0328111448353987,0.17982501243781393,0.10438233437029919,50,123,2,817,7,0,7,5,4,5,0,0,2,7,8,0,1,Analysis
9108,3.306448267860117,tcp,http,ECO,17,10,875,678,49743.3245477866,92,76,306571.96099456755,60342.55538359714,2,2,96.0157066685011,82.13899298814876,58.43714986955717,13.294988880276582,35637,1791139406,1713152865,18544,0.22525889411547373,0.0227216318900085,0.01224632067364529,55,50,4,807,10,0,10,8,11,7,0,1,4,6,6,0,1,Analysis
26,0.9020643315783776,igmp,-,FIN,15,8,854,321,1849.491094152123,50,48,139426.59314257314,84581.0015197121,1,0,116.66591588731244,30.507054809986602,5.2903920462629275,1.551010540735684,29460,122294042,1280878424,20345,0.034508389457721694,0.06539815675767335,0.027753287937560326,88,50,3,184,2,0,2,3,1,2,0,0,0,1,5,0,0,Normal
7660,0.2552345343584402,udp,pop3,INT,21,14,1236,851,62932.7215703277,109,112,85969.72262050142,270235.534068924,2,0,43.96779933039446,25.392667821769667,1.1726901140162884,17.707834480603662,33963,1656114150,537794447,32794,0.16489197636657751,0.035533439406074015,0.3926995229114885,111,50,1,780,5,0,7,9,6,5,0,0,1,4,9,0,1,Shellcode
11445,0.634768239202089,udp,smtp,RST,20,8,1571,715,46419.8271815194,117,160,1000.0,195588.27312228596,5,1,60.285699642053586,114.0303337635557,19.961858927634086,46.078740639546346,63042,1788984294,805536740,24938,0.1585629054897648,0.18412083525030595,0.136699096522362,74,182,2,822,5,0,4,4,7,3,0,0,1,4,6,1,1,Reconnaissance
11037,0.6179215433639181,udp,ssh,ACC,29,5,1194,378,19376.738917710787,175,141,213240.66961223492,153322.3861346291,2,3,7.771733069373961,13.987305993680284,2.6077248395674313,68.55583024599946,47263,1075376913,485781644,29616,0.16746014285136082,0.02378678658452536,0.035240998474179046,50,50,1,780,7,0,6,4,8,2,0,1,6,1,7,1,1,Generic
10335,5.714906739171412,tcp,ssh,CLO,19,16,1274,230,71085.46396342665,234,111,249700.96048973987,294650.05557110894,1,1,9.9503953646836,2.1039250341474163,0.6369040208866493,4.289373674780454,31988,652917239,608647946,48098,0.45836239592951566,0.1377117948505344,0.22771809953887387,154,91,1,808,7,0,7,8,7,6,0,0,2,7,5,0,1,Analysis
6684,2.138532428580262,tcp,radius,REQ,21,13,227,671,51220.264106144146,205,207,317038.5808485543,260697.23525759473,1,2,5.941226558772693,7.557551116579972,13.585669744256903,10.958029649259622,12693,761515873,1695728139,19632,0.003199271453422147,0.02506986399706971,0.021579848257710112,50,50,4,779,6,0,6,9,7,8,0,2,2,6,2,0,1,Exploits
9870,1.2291463714046578,udp,smtp,REQ,30,12,242,1474,28623.38603643157,115,220,300000.0839403746,500.0,1,0,38.419630033017526,32.63725422540351,48.16400623558421,46.66561645842174,65458,1726786885,883801707,39791,0.023068812899486143,0.013998460523396396,0.0017870795288490806,50,87,0,823,10,0,4,7,6,8,0,0,0,8,8,1,1,Reconnaissance
9276,0.2168175249851828,tcp,radius,FIN,27,7,3468,3709,62414.25971130935,31,152,312777.25169696665,238917.4977477289,4,2,27.768705161320344,41.49278955513135,1.687996394769169,26.50918140398299,3549,1279205074,902575247,38997,0.07329725021917473,0.18605942129690997,0.029356034953519423,161,524,3,827,9,0,7,4,12,2,0,0,1,9,7,0,1,Fuzzers
11576,3.7524577337568927,ospf,ssl,CON,21,10,372,2331,68941.52502449146,124,236,394101.6074482862,250717.55847431812,3,2,4.315582674925768,247.63949764273679,0.1537569180296125,7.425933179219349,60325,1845693167,758552900,25913,0.07407115600791243,0.08082578296552763,0.10199418594170713,50,217,4,804,8,0,8,6,4,8,0,0,4,2,8,0,1,Exploits
9939,1.9326800285985064,tcp,ssl,INT,18,11,1309,2381,46501.233093749746,52,180,319816.84015540866,287733.41492296435,2,2,14.046692482670885,54.11523190285852,5.27307250668724,0.9648523914649705,43778,444057617,1102285526,46439,0.0018358021899550156,0.03335470297127452,0.18323574589762448,50,216,1,784,4,0,3,4,3,4,1,0,2,5,5,0,1,Analysis
1103,0.1638575056921457,icmp,http,CON,7,5,256,215,10.0,102,119,64465.334343239476,67059.81799580561,1,0,170.85174838202693,18.535487967610344,22.97097018779727,20.535926226465637,6400,215715398,1507612702,19142,0.12441969883689215,0.004874551434548158,0.06806107808020553,50,60,2,213,1,0,1,2,1,2,0,0,0,1,1,0,0,Normal
3277,0.5060205234858008,udp,-,FIN,7,11,126,640,14699.814105302688,48,184,5842.097767906482,133778.75308618826,1,0,94.53512926991738,48.43452174212071,8.926584621577327,4.018711754873236,59965,1135375895,1313061471,33328,0.03259475638694478,0.005993206837013669,0.015905953451294225,50,98,0,211,5,0,2,1,1,2,0,0,0,3,1,0,0,Normal
5346,0.5734012900487093,udp,http,no,9,5,7250,179,12024.042818592188,58,32,140131.05788541428,35089.74224367656,1,1,5.311421852336343,91.8682162418863,21.734714313408816,7.324921954488687,59160,732291251,578435726,14374,0.050778083819459356,0.030523145165264096,0.005523248391907311,787,50,1,195,3,0,1,2,1,1,0,0,2,4,3,0,0,Normal
10880,0.40992669921931435,ospf,ftp-data,REQ,25,13,195,1062,42372.05979670742,72,46,1000.0,111279.20291069127,1,0,24.117918639661287,35.21294011548966,19.950754974521637,5.291336909393521,51958,1201273658,900800306,23923,0.0589217306277427,0.14894819308518323,7.292823096107228e-05,50,50,0,821,8,0,4,9,5,3,0,2,0,4,6,0,1,Backdoor
8387,0.29427206382140303,icmp,http,URN,7,16,278,106,1000.0,205,227,194593.24301985645,214482.2064277406,1,0,65.64109899499155,13.396153100560896,37.16196809040092,11.882156871403975,11214,1898632381,166767080,38041,0.03219035974343452,0.005982058510571775,0.059935235143546164,50,55,1,799,6,0,8,10,9,4,0,0,2,7,5,0,1,Backdoor
8723,0.8512197422093817,udp,ssh,FIN,17,7,4088,502,62222.76783196411,241,96,318102.0032820463,164474.25980889678,0,1,25.398396337576123,12.250323853281966,30.501191160172585,17.20851306362213,1490,390215511,1442638516,20732,0.19748263732524707,0.00028958927294988365,0.04977496638087678,245,50,1,809,6,0,11,7,4,5,0,1,1,4,4,0,1,Shellcode
11991,1.3992270922056331,udp,irc,RST,18,9,62899,585,49504.58406510408,121,227,455756.8169613692,258999.4790196173,4,2,102.69606543664766,4.446696614840113,2.9176676556453027,39.843978424115434,33436,1168789268,1307818826,22927,0.03256972349307885,0.09024978799699561,0.031753641922766355,1500,50,2,818,6,0,5,6,10,4,0,0,2,5,7,0,1,Reconnaissance
2208,0.3989101962999594,tcp,ftp,CON,10,5,158,911,9379.808445116756,148,63,61662.97226014259,40044.21424782109,0,1,1.0336392749782057,6.244688981089716,10.107242590822533,30.285371198370903,29014,411512071,503396327,56351,0.01995391877045105,0.003739636450314351,0.00018937337350078727,50,183,2,183,2,0,1,2,3,1,0,0,1,1,5,0,0,Normal
4553,0.1769529134992364,tcp,http,CON,5,10,298,81,29229.67870659326,108,146,62823.60044536165,53694.73655499757,0,0,1.5085741309350016,142.73028714610433,7.950070429769294,6.9945941553735675,46100,173961976,1159799111,49189,0.04960655832467245,0.005186601420224896,0.1623851480321002,50,50,0,222,2,0,2,1,1,1,0,0,2,5,2,0,0,Normal
4403,7.333766914286392,tcp,http,CON,6,5,632,229,22298.354178216745,108,133,109938.22107628816,12802.583932382753,0,0,178.7737720308096,182.97794139118838,3.1779938950402813,20.384464807157944,32792,1723411565,903514306,48209,0.0718570182424758,0.01025786760046362,0.09838323921644725,114,64,0,211,2,0,2,1,2,1,0,0,2,1,2,0,0,Normal
7396,1.8838343932219128,udp,irc,PAR,23,6,310,529,26798.347481594803,59,202,286528.60585185804,183106.5801243842,0,2,65.00740207171087,4.69239456210237,29.70998514114979,2.5838840808147068,41358,1215461528,22296171,31376,0.14123714528005574,0.04981085061625502,0.08851219693747171,50,104,2,809,10,0,7,6,4,7,0,1,2,6,8,0,1,Fuzzers
3719,0.8468863823114587,tcp,http,ACC,9,3,283,572,18307.933546370692,68,86,67367.24483570768,113620.08768177935,0,0,76.25499904608186,47.24728659499162,8.383405309186049,2.3309084855740334,46433,1722137236,1819045769,42264,0.18067610312752824,0.023555040951064612,0.005348875888795336,50,141,1,206,2,0,1,1,1,2,0,0,1,2,3,0,0,Normal
973,0.3376300945846402,tcp,smtp,FIN,9,9,169,285,15559.473047325388,94,181,127573.38054186487,34131.48422316416,0,1,38.337474282133705,34.832081594524084,10.586120354769566,13.148050272100766,10034,534835506,1825615125,14274,0.008756829280032163,0.005086530851409421,0.01752919962144029,50,100,0,222,1,0,3,1,1,2,0,0,0,4,1,0,0,Normal
4580,0.6391881894321847,udp,dns,CON,8,5,640,167,30891.855206801883,173,47,131111.30657171406,153632.67180548894,0,1,9.146774973085504,157.54400963869992,2.296672331193929,12.316838448971263,11477,1328109474,1780121195,346,0.005307119013056915,0.04762013588996815,0.03969939822932463,70,83,0,204,3,0,1,2,1,1,0,0,1,1,1,0,0,Normal
6517,2.0783785338749103,ospf,http,URN,15,9,1187,882,111881.28356454776,48,180,93220.04934074666,160493.03913616,0,0,6.998291769942814,5.228536476639561,4.505526488952881,9.264575949189702,3200,134983310,1976939203,27815,0.14783018464596082,0.3245704392897142,0.05869520147562647,74,76,3,806,6,0,11,4,3,4,0,1,1,4,8,0,1,Analysis
720,1.2745093545075237,tcp,http,PAR,14,9,311,1064,19290.90715699084,166,78,98936.72155683137,101908.56317156876,3,0,324.9061552715049,53.94378568801608,0.2224878429414101,0.0073174903504043196,15696,1536998637,1337267860,51609,0.011663692675131494,0.009888434735817414,0.00461678091605626,50,129,3,190,6,0,4,2,3,1,0,0,0,1,3,0,0,Normal
6156,0.8991904310057073,icmp,pop3,URN,23,7,459,1885,14669.422795829378,143,169,467847.0353203564,311346.80449029605,1,1,10.583618658480331,90.14186748276913,6.917478800144204,7.196881115373044,41174,1700710025,419700567,58120,0.028031073928037376,0.1841924983707197,0.047919862115998316,59,391,0,854,12,0,10,9,8,6,0,3,3,4,6,0,1,Worms
11315,0.2259164489552463,tcp,ftp,-,22,9,1597,443,52374.01980560617,129,137,403125.37818964705,132486.90222614267,2,1,55.74556459963006,58.713613805458074,1.6845818854080168,24.059453025578197,56312,1347332606,625378118,34833,0.703454760057057,0.17923363464061545,0.11448735709621637,50,50,1,800,6,0,10,6,6,3,0,1,1,6,10,0,1,Reconnaissance
2804,0.5074581554046147,arp,http,URN,7,8,270,195,29773.722043376518,225,169,148415.8071744307,124319.92480638521,0,0,20.62093246407312,6.779221286043457,1.4739244979773967,18.631806238787618,62535,1549459872,970503063,53708,0.024080946395926603,0.027182462683691067,0.007576145673186234,50,50,1,189,1,0,1,3,1,1,0,0,3,5,1,0,0,Normal
2567,0.2602968599106205,icmp,http,ACC,9,6,3258,183,14568.294306559614,118,133,91394.5971366955,88589.71009642264,1,0,84.31587972741887,51.82814602165951,3.196330132925396,4.307248612060298,53582,167112350,1633459297,29299,0.10050171747530263,0.020038101624422537,0.038296188164807135,427,50,2,241,2,0,2,2,2,1,0,0,1,1,5,0,0,Normal
4026,0.2554969069447222,tcp,http,CON,6,7,288,622,28023.23629874608,107,21,118164.34736251358,31204.830562120645,0,1,79.7504619941226,87.20654395329971,2.4356781598658594,5.22123568821841,9634,301109587,32203004,59132,0.0024243140767897416,0.00912275900039516,0.07397140926968478,94,129,3,214,1,0,1,2,2,1,1,0,0,4,2,0,0,Normal
6199,1.0644877030717954,tcp,ssh,REQ,24,6,1746,3811,43335.945723141136,242,128,190114.36816518212,127133.09992445013,0,0,19.22546391197192,207.54692765604943,14.458543018360148,23.255085538701312,51127,487279657,165283037,21468,0.012472494849328521,0.019150924444715813,0.09168306777760916,130,664,3,846,9,0,8,6,5,3,0,4,2,4,5,0,1,Shellcode
8225,4.304065139628434,tcp,radius,FIN,19,11,208,224,50919.16060411117,213,56,91163.26976043363,35477.687901250596,2,2,15.596702233676588,74.82551712084987,23.506285455137643,26.22530531366312,4050,1724697778,145408606,44075,0.047755978893157615,0.04964067830702937,0.06794941362647731,50,50,1,805,7,0,5,9,6,4,0,0,0,5,4,0,1,Fuzzers
10594,0.09963598476994567,udp,ftp,URN,17,14,2444,631,56023.99758605244,169,57,460454.68089708907,270917.56580123096,7,1,7.330322047242787,50.260856712611115,17.933730725755403,5.5045064931438406,37845,229102066,14200710,54072,0.38702649632448216,0.07856143297075426,0.018831296949479957,74,50,1,805,8,0,9,7,4,4,0,1,1,5,8,0,1,Reconnaissance
4064,0.18954465255360486,tcp,http,REQ,10,4,1386,555,8660.490450322006,216,111,40058.24074811414,84807.6215152853,2,2,28.973069778545515,56.05962274382587,5.011538578072704,15.05950244156275,43468,1832633461,1846799230,6426,0.08530097980376397,0.01260213931892236,0.007758020155040883,147,113,1,197,2,0,4,3,2,2,0,0,0,2,3,0,0,Normal
2793,1.9944186558685886,tcp,smtp,CON,9,7,104,972,7756.661295756783,146,131,101474.34017084939,54326.18876153923,0,0,38.646539491704296,16.71611603350495,2.7977622898510504,0.29845662159120223,59642,1239256673,1275641718,11994,0.021775457750141544,0.03787210578602387,0.018245211424369915,52,113,1,208,2,0,3,2,1,1,0,0,1,3,1,0,0,Normal
2223,0.1844364196535,udp,-,CON,15,3,846,151,6429.520406145652,157,117,71364.18327657372,94294.27637818309,2,1,186.02507373236773,67.40715994632222,9.43998560039131,3.910126984038697,40419,39560440,1709331314,7,0.03333470542902547,0.03685317600178109,0.0008530618999687688,50,85,1,218,1,0,3,1,1,1,0,0,1,1,1,0,1,Generic
5819,1.0798373602582758,tcp,ftp,CON,9,6,439,496,25091.34563220159,152,121,154189.52113185113,78235.52108238003,0,1,3.128615824659803,17.798050644872024,8.365413105404997,3.522602887137886,64181,1464571665,1663639424,47448,0.052748340827397024,0.07841752088347294,0.05288099920836704,50,66,1,162,2,0,2,5,1,1,0,0,0,1,2,0,0,Normal
3867,0.3052993450966184,tcp,http,REQ,5,4,4383,675,20617.03896392393,232,72,119394.23472827025,86390.31594910206,1,0,130.8726582760956,42.98770856716405,19.674751746987113,7.871297674055466,33467,1197135853,1763973666,49368,0.0183179429547033,0.056655500533291145,0.012639911890898215,844,98,1,213,3,0,1,4,1,1,0,0,1,1,2,0,0,Normal
8695,0.09043230199595959,tcp,smtp,ECO,22,12,1536,6280,90888.12159014062,241,66,321102.6764200587,271060.4577671838,1,0,16.831381124011603,24.200615785968182,25.896313419458902,104.70578918186467,19704,1820746971,1630569095,43517,0.010255522298231623,0.11008092332665642,0.13753849773595342,66,496,0,801,10,0,5,5,4,5,0,0,2,6,5,0,1,Exploits
10390,3.6651413405499285,tcp,http,INT,18,19,361,905,55828.42091634424,91,129,1000.0,139665.23985210469,2,0,3.7161032190283088,5.404972886132724,16.844986431791366,73.93591025338883,939,395799622,135543657,8983,0.17268735949923997,0.04299673201567255,0.09708675539866873,158,50,1,834,9,0,10,6,8,5,0,2,2,9,8,0,1,Reconnaissance
3228,0.4051016451849119,tcp,dns,URN,8,10,949,477,12174.265567190752,250,67,32894.724041174835,131804.87638005108,1,0,30.940490095362172,39.072725827505394,15.243327318316574,1.1134950428361385,41312,133804965,1182786485,46612,0.04434216242466864,0.004995545316270239,0.025348496949046312,130,50,0,207,2,0,1,2,1,1,0,0,0,6,2,0,0,Normal
4215,0.7374134100474032,udp,-,FIN,10,5,424,243,20117.38518596503,198,40,150237.55467807903,106261.66493932845,2,1,24.594068131712955,51.6407252101067,0.5396918858156384,4.280941105256704,23847,871235162,161883740,2336,0.001471059569090387,0.007189558659777602,0.005968513743403977,56,50,0,177,4,0,1,2,1,1,0,0,2,5,1,0,0,Normal
3924,1.3192548768329828,udp,http,INT,7,3,825,570,2713.5220948051956,222,132,107892.49972029492,65379.743646039475,2,0,3.9315350356978995,42.189508951175476,10.879126312957819,15.884550201926519,7737,151651705,701728474,3647,0.12379840615495928,0.017792829681045626,0.011844734411662604,74,237,0,219,2,0,2,2,1,1,0,0,1,4,2,0,0,Normal
8972,0.4618759710294904,tcp,snmp,ACC,12,6,2954,16299,22828.744204618604,104,40,17804.425276143884,500.0,0,0,2.843916439667751,12.790933678241709,25.320872533135145,32.706458058639335,10805,936501912,220952749,12859,0.05069340985470642,0.04197816036406537,0.032882117978744775,230,1500,2,824,5,0,6,3,7,6,0,2,4,6,9,1,1,Worms
1402,0.7663925039817729,udp,http,CLO,5,9,305,144,16916.817886564877,106,200,140857.39740600143,61909.72014048916,0,1,17.08233238207033,22.736004082651537,15.906651565664022,40.82484106424442,40817,160933426,727987001,3845,0.0414229660446693,0.009879511802233568,0.011818891021826847,70,50,1,198,4,0,1,2,1,1,0,0,3,5,1,0,1,Generic
7704,1.9094106344639612,tcp,radius,CON,27,14,808,136,39750.08171400291,233,101,66397.45150669263,188051.0508769554,2,2,59.788199113924215,25.577392992731177,36.048814595534616,4.5686114276400005,56635,732452314,1870250690,14794,0.26843510105640295,0.04592545474577194,0.037980224438658255,50,50,0,791,13,0,7,3,2,4,0,1,1,2,7,0,1,Analysis
4980,0.07388588405138262,tcp,http,CON,11,9,539,271,29589.96569192979,81,120,92047.49371167322,64968.04281866611,2,0,7.46561012108153,354.7549607769647,8.95687222583226,60.144573885129944,62413,265767584,1737378188,20315,0.03732793340875951,0.007605423833050294,0.04352579923171372,50,81,1,174,2,0,8,1,2,1,0,0,1,3,1,0,0,Normal
3254,0.23343086881021327,ospf,-,ACC,11,5,1440,202,11361.824342158234,152,23,153359.39507808047,72776.3712672211,2,0,111.43403880410078,39.248713426299936,1.8690681219008423,3.1437432693800496,18175,973822210,835342215,63206,0.11378868090557473,0.020651027392644083,0.0010010688041722606,115,71,2,191,2,0,2,2,1,1,0,0,1,2,3,0,0,Normal
10348,0.33637134833343785,tcp,ssh,CLO,17,6,40176,1151,50284.50859358537,130,136,71591.37777834744,207294.76969683677,1,1,74.00151048779551,0.628447460802676,13.555028456787532,28.14326102617466,45641,1871257540,164771843,60851,0.8031425693756411,0.026307878081812213,0.0905716471846853,1500,186,0,814,9,0,6,5,5,3,0,1,3,6,8,0,1,Reconnaissance
2662,1.7191773049675245,arp,-,CON,8,5,317,81,37255.076585912895,150,251,160574.16190848348,137276.85096716537,0,1,69.61900009211966,4.45072620930979,9.173690353795203,2.6691947406322782,3544,390475276,1172853111,4153,0.008159268059110901,0.03024589340609452,0.015143270272314139,50,50,1,189,3,0,1,2,2,1,0,0,0,4,3,0,0,Normal
2159,0.13547914484011359,udp,ssh,CLO,10,7,953,787,5389.322073429881,68,80,139994.1176781863,73307.14959459205,1,0,7.405847205674641,145.10830162697334,0.6956017867316426,12.204398723640768,16381,1992744009,289451273,6577,0.006116487872555418,0.011265961992473332,0.0023565904905951483,107,102,0,198,1,0,2,3,2,1,0,0,1,4,1,0,0,Normal
8579,6.016063973827013,tcp,dhcp,URN,17,12,5241,1411,33697.553606224115,220,173,358048.3011124359,78939.65517110552,1,0,1.3298106082984007,48.62659207163666,12.563130619819296,35.01369744138971,35697,1419695426,732920993,23726,0.011552862216564042,0.1725460529624998,0.30097334115420377,250,163,1,782,11,0,4,3,5,4,0,0,1,5,8,0,1,Worms
8089,2.2578539108029205,arp,smtp,URN,26,4,4634,525,1000.0,174,172,144322.03177282237,59082.25039931058,1,2,25.82746989103992,16.024897740612744,15.184399815287026,51.32944647225166,36505,121283146,1213452213,34339,0.015832433826179583,0.033307485385272305,0.017779911273147497,173,134,1,756,10,0,12,5,8,4,0,0,2,5,7,0,1,DoS
675,0.6253699106323971,udp,dhcp,FIN,7,7,258,933,33654.06991467126,174,214,135441.3979067306,500.0,0,1,160.87572742243236,107.17692877733087,2.7461242076744763,21.18717427569452,44132,180726726,1813965328,47263,0.00022647726012359014,0.007078533589141158,0.007153924242225735,50,77,0,194,2,0,3,1,1,1,0,0,1,1,6,0,0,Normal
9141,0.9249887206995567,tcp,ssl,RST,26,9,705,2284,52209.113096137764,204,203,337656.0558850413,500.0,2,1,19.123357686871927,23.525599191495687,8.660152649054247,9.269913683040183,61677,1049222554,673509480,40530,0.13985183396076545,0.025042553829900532,0.3794882825553167,50,197,3,793,7,0,9,5,6,3,0,0,4,5,9,1,1,Exploits
7012,0.2990856270103022,ospf,smtp,INT,24,14,12625,622,66265.0971060626,136,164,89107.9227019059,267581.2811618709,0,2,3.6933817510089786,23.337412885604294,18.22351066890826,44.73340978043977,59343,857571328,307152906,1971,0.08630436222394999,0.10384169995328979,0.142908552659752,526,112,2,778,9,0,7,6,4,3,0,1,2,6,12,0,1,Fuzzers
