region_id,period,year,month,orders,promo,avg_order_value,avg_parcel_weight_kg,return_rate
R038,2024-09,2024,9,23360,1,1213.0,1.39,0.096
R038,2024-10,2024,10,39039,1,1215.0,1.91,0.121
R038,2024-11,2024,11,37183,1,1419.0,1.98,0.062
R038,2024-12,2024,12,28786,1,1138.0,1.09,0.085
R038,2025-01,2025,1,27976,0,1080.0,1.99,0.132
R038,2025-02,2025,2,25051,0,979.0,2.08,0.137
R038,2025-03,2025,3,24840,0,863.0,1.28,0.077
R038,2025-04,2025,4,27676,0,1114.0,1.39,0.1
R038,2025-05,2025,5,27901,0,1087.0,2.31,0.094
R038,2025-06,2025,6,25553,0,1316.0,1.22,0.067
R038,2025-07,2025,7,28034,0,1381.0,0.8,0.09
R038,2025-08,2025,8,30728,0,1190.0,1.82,0.055
R038,2025-09,2025,9,32374,0,1061.0,2.04,0.121
R038,2025-10,2025,10,45616,1,1210.0,0.88,0.159
R038,2025-11,2025,11,47154,1,1168.0,1.99,0.068
R038,2025-12,2025,12,31681,0,1271.0,0.91,0.12
R039,2023-01,2023,1,17006,1,1114.0,2.3,0.072
R039,2023-02,2023,2,14181,0,1105.0,1.28,0.095
R039,2023-03,2023,3,15697,0,1165.0,0.81,0.062
R039,2023-04,2023,4,15763,0,1129.0,1.66,0.081
R039,2023-05,2023,5,16919,1,1139.0,1.31,0.125
R039,2023-06,2023,6,15375,0,1242.0,1.32,0.158
R039,2023-07,2023,7,18623,0,1089.0,1.1,0.112
R039,2023-08,2023,8,19020,0,1082.0,2.39,0.058
R039,2023-09,2023,9,17442,0,1120.0,1.76,0.057
R039,2023-10,2023,10,25256,1,1217.0,1.0,0.136
R039,2023-11,2023,11,27859,1,954.0,1.02,0.135
R039,2023-12,2023,12,18440,0,1162.0,2.05,0.054
R039,2024-01,2024,1,21891,0,1108.0,0.82,0.137
R039,2024-02,2024,2,22666,1,1232.0,1.06,0.08
R039,2024-03,2024,3,21695,0,1247.0,1.56,0.064
R039,2024-04,2024,4,20539,1,1156.0,1.95,0.137
R039,2024-05,2024,5,22336,1,1106.0,1.11,0.108
R039,2024-06,2024,6,16715,0,1150.0,1.96,0.106
R039,2024-07,2024,7,19552,0,1097.0,1.0,0.075
R039,2024-08,2024,8,26585,0,1217.0,2.02,0.109
R039,2024-09,2024,9,21738,0,1081.0,0.81,0.069
R039,2024-10,2024,10,34560,1,1046.0,1.91,0.136
R039,2024-11,2024,11,30634,1,1412.0,2.06,0.065
R039,2024-12,2024,12,23456,0,1263.0,1.43,0.116
R039,2025-01,2025,1,26706,0,1091.0,1.44,0.138
R039,2025-02,2025,2,22578,0,1043.0,0.96,0.125
R039,2025-03,2025,3,23363,0,1205.0,1.52,0.145
R039,2025-04,2025,4,25380,0,1154.0,2.33,0.13
R039,2025-05,2025,5,25829,0,1007.0,1.33,0.147
R039,2025-06,2025,6,23109,0,881.0,1.7,0.103
R039,2025-07,2025,7,29674,1,1129.0,1.08,0.064
R039,2025-08,2025,8,29072,0,1249.0,0.84,0.15
R039,2025-09,2025,9,25560,0,989.0,1.74,0.154
R039,2025-10,2025,10,41442,1,1106.0,2.04,0.092
R039,2025-11,2025,11,31716,1,1152.0,2.21,0.129
R039,2025-12,2025,12,34558,1,1242.0,0.9,0.06
R040,2023-01,2023,1,8038,1,1060.0,1.97,0.126
R040,2023-02,2023,2,7020,1,1180.0,1.76,0.116
R040,2023-03,2023,3,6422,0,1210.0,2.36,0.066
R040,2023-04,2023,4,6565,0,1138.0,1.09,0.155
R040,2023-05,2023,5,6358,0,1014.0,1.42,0.116
R040,2023-06,2023,6,6337,0,1173.0,1.45,0.121
R040,2023-07,2023,7,7046,0,1212.0,2.04,0.083
R040,2023-08,2023,8,7949,0,1285.0,1.96,0.12
R040,2023-09,2023,9,7575,0,988.0,0.88,0.135
R040,2023-10,2023,10,12348,1,1424.0,2.0,0.093
R040,2023-11,2023,11,10411,1,1036.0,1.31,0.071
R040,2023-12,2023,12,7947,0,1290.0,2.32,0.095
R040,2024-01,2024,1,7649,0,1151.0,1.39,0.118
R040,2024-02,2024,2,7179,0,1093.0,1.66,0.145
R040,2024-03,2024,3,8451,0,1061.0,0.81,0.098
R040,2024-04,2024,4,8663,0,970.0,1.41,0.117
R040,2024-05,2024,5,9788,1,1307.0,2.1,0.074
R040,2024-06,2024,6,7979,0,1265.0,1.02,0.058
R040,2024-07,2024,7,7930,0,1329.0,0.89,0.099
R040,2024-08,2024,8,9363,0,994.0,1.33,0.102
R040,2024-09,2024,9,8748,0,887.0,0.8,0.077
R040,2024-10,2024,10,12806,1,1092.0,1.39,0.106
R040,2024-11,2024,11,12096,1,1155.0,2.19,0.141
R040,2024-12,2024,12,9108,0,1166.0,0.85,0.129
R040,2025-01,2025,1,10385,0,970.0,1.82,0.116
R040,2025-02,2025,2,7933,0,1166.0,0.85,0.147
R040,2025-03,2025,3,8891,1,1201.0,1.49,0.142
R040,2025-04,2025,4,9313,0,1332.0,2.2,0.104
R040,2025-05,2025,5,11932,1,1289.0,0.99,0.127
R040,2025-06,2025,6,9555,0,1108.0,2.22,0.157
R040,2025-07,2025,7,9845,0,1208.0,1.94,0.083
R040,2025-08,2025,8,11607,0,1096.0,1.96,0.134
R040,2025-09,2025,9,10718,1,1200.0,1.34,0.094
R040,2025-10,2025,10,15018,1,1234.0,2.24,0.09
R040,2025-11,2025,11,15076,1,1322.0,1.38,0.084
R040,2025-12,2025,12,10474,0,1213.0,2.39,0.06
R041,2023-01,2023,1,4897,0,1132.0,2.29,0.159
R041,2023-02,2023,2,4298,0,1007.0,2.27,0.137
R041,2023-03,2023,3,4122,0,1098.0,1.75,0.088
R041,2023-04,2023,4,4442,0,1396.0,1.88,0.064
R041,2023-05,2023,5,4522,0,1324.0,1.34,0.09
R041,2023-06,2023,6,4368,0,1181.0,0.95,0.14
R041,2023-07,2023,7,4677,0,1172.0,1.67,0.074
R041,2023-08,2023,8,6035,0,1084.0,1.42,0.157
R041,2023-09,2023,9,5264,0,1235.0,1.95,0.13
R041,2023-10,2023,10,8591,1,1046.0,1.41,0.09
R041,2023-11,2023,11,7743,1,1173.0,2.15,0.112
R041,2023-12,2023,12,4725,0,964.0,2.34,0.088
R041,2024-01,2024,1,5826,0,1215.0,1.78,0.121
R041,2024-02,2024,2,5339,0,1187.0,1.74,0.126
R041,2024-03,2024,3,5505,0,1067.0,1.03,0.154
R041,2024-04,2024,4,5643,0,1277.0,1.95,0.1
R041,2024-05,2024,5,6261,1,1141.0,1.36,0.157
R041,2024-06,2024,6,6239,0,1106.0,0.97,0.095
R041,2024-07,2024,7,6583,0,1254.0,1.73,0.094
R041,2024-08,2024,8,7632,1,1128.0,1.28,0.124
R041,2024-09,2024,9,7309,1,1376.0,2.4,0.104
R041,2024-10,2024,10,10330,1,1189.0,0.96,0.158
R041,2024-11,2024,11,8916,1,1157.0,1.77,0.123
R041,2024-12,2024,12,6981,0,892.0,1.21,0.066
R041,2025-01,2025,1,7207,0,1030.0,1.6,0.156
R041,2025-02,2025,2,6437,0,1151.0,2.15,0.096
R041,2025-03,2025,3,7838,0,1162.0,1.41,0.062
R041,2025-04,2025,4,7895,0,1208.0,2.39,0.068
R041,2025-05,2025,5,8146,0,1105.0,1.9,0.141
R041,2025-06,2025,6,6943,0,1075.0,1.42,0.137
R041,2025-07,2025,7,8826,0,1288.0,1.29,0.125
R041,2025-08,2025,8,9016,0,1156.0,1.59,0.091
R041,2025-09,2025,9,8598,0,978.0,1.8,0.077
R041,2025-10,2025,10,13301,1,1012.0,2.12,0.109
R041,2025-11,2025,11,12794,1,1200.0,2.38,0.128
R041,2025-12,2025,12,9332,1,1204.0,1.55,0.15
R042,2023-01,2023,1,4067,0,1303.0,1.79,0.055
R042,2023-02,2023,2,4117,1,1332.0,2.28,0.159
R042,2023-03,2023,3,3554,1,1277.0,0.96,0.112
R042,2023-04,2023,4,4131,1,1068.0,2.19,0.059
R042,2023-05,2023,5,4202,0,1191.0,2.29,0.06
R042,2023-06,2023,6,3208,0,1172.0,1.71,0.101
R042,2023-07,2023,7,3509,0,1279.0,1.83,0.112
R042,2023-08,2023,8,4366,0,1169.0,2.31,0.087
R042,2023-09,2023,9,4093,1,1136.0,1.25,0.125
R042,2023-10,2023,10,5993,1,1045.0,0.9,0.116
R042,2023-11,2023,11,5363,1,913.0,1.85,0.096
R042,2023-12,2023,12,4107,0,1146.0,0.89,0.142
R042,2024-01,2024,1,4178,0,1226.0,1.44,0.127
R042,2024-02,2024,2,3796,0,928.0,1.36,0.125
R042,2024-03,2024,3,4260,0,1222.0,1.77,0.081
R042,2024-04,2024,4,4259,0,1128.0,2.02,0.127
R042,2024-05,2024,5,4301,0,1352.0,2.22,0.127
R042,2024-06,2024,6,4282,0,1115.0,2.4,0.087
R042,2024-07,2024,7,4273,0,1261.0,1.59,0.103
R042,2024-08,2024,8,4710,0,1178.0,1.18,0.119
R042,2024-09,2024,9,4756,0,1096.0,1.99,0.112
R042,2024-10,2024,10,6645,1,1075.0,1.86,0.108
R042,2024-11,2024,11,5815,1,1151.0,1.58,0.127
R042,2024-12,2024,12,5130,0,1023.0,1.19,0.094
R042,2025-01,2025,1,5629,0,1116.0,0.89,0.113
R042,2025-02,2025,2,4323,0,1071.0,1.02,0.126
R042,2025-03,2025,3,5459,0,1305.0,1.74,0.135
R042,2025-04,2025,4,4882,0,1040.0,1.63,0.112
R042,2025-05,2025,5,4688,0,1100.0,1.94,0.11
R042,2025-06,2025,6,4021,0,1151.0,2.31,0.138
R042,2025-07,2025,7,5106,0,1224.0,1.13,0.115
R042,2025-08,2025,8,5471,0,1131.0,1.24,0.157
R042,2025-09,2025,9,5067,0,1231.0,1.69,0.124
R042,2025-10,2025,10,8512,1,1063.0,1.38,0.11
R042,2025-11,2025,11,6956,1,965.0,2.35,0.16
R042,2025-12,2025,12,5376,0,1127.0,1.83,0.155
R043,2023-01,2023,1,3769,0,947.0,1.74,0.068
R043,2023-02,2023,2,3896,1,1319.0,1.14,0.12
R043,2023-03,2023,3,3779,0,1068.0,1.8,0.07
R043,2023-04,2023,4,3874,1,1150.0,1.5,0.139
R043,2023-05,2023,5,3658,0,1196.0,1.38,0.065
R043,2023-06,2023,6,3440,0,1100.0,1.62,0.113
R043,2023-07,2023,7,4050,1,1238.0,1.22,0.12
R043,2023-08,2023,8,4376,0,1246.0,1.37,0.076
R043,2023-09,2023,9,4982,1,1235.0,2.33,0.108
R043,2023-10,2023,10,5797,1,1169.0,1.92,0.066
R043,2023-11,2023,11,5678,1,1101.0,0.96,0.052
R043,2023-12,2023,12,3956,0,1094.0,1.88,0.065
R043,2024-01,2024,1,4305,0,1341.0,1.69,0.139
R043,2024-02,2024,2,3585,0,1112.0,1.85,0.129
R043,2024-03,2024,3,4086,0,1505.0,1.89,0.058
R043,2024-04,2024,4,5008,1,1068.0,2.12,0.144
R043,2024-05,2024,5,4209,0,1255.0,1.02,0.061
R043,2024-06,2024,6,4503,0,1006.0,1.58,0.088
R043,2024-07,2024,7,4430,0,1236.0,1.11,0.093
R043,2024-08,2024,8,4879,0,1471.0,1.64,0.09
R043,2024-09,2024,9,4572,0,1035.0,1.18,0.098
R043,2024-10,2024,10,7460,1,1228.0,1.07,0.154
R043,2024-11,2024,11,5987,1,966.0,1.16,0.154
R043,2024-12,2024,12,4284,0,1030.0,1.17,0.121
R043,2025-01,2025,1,5491,0,1205.0,1.78,0.13
R043,2025-02,2025,2,4707,0,1392.0,2.18,0.097
R043,2025-03,2025,3,4532,0,1034.0,2.16,0.068
R043,2025-04,2025,4,4735,0,1103.0,2.29,0.09
R043,2025-05,2025,5,4612,0,997.0,0.92,0.156
R043,2025-06,2025,6,4611,0,1044.0,2.35,0.109
R043,2025-07,2025,7,6374,1,1231.0,1.92,0.095
R043,2025-08,2025,8,7283,1,1181.0,1.26,0.051
R043,2025-09,2025,9,6002,0,981.0,1.04,0.07
R043,2025-10,2025,10,7864,1,1286.0,1.41,0.097
R043,2025-11,2025,11,7689,1,1243.0,0.98,0.081
R043,2025-12,2025,12,6425,1,1214.0,2.28,0.117
R044,2023-01,2023,1,8483,0,931.0,0.8,0.079
R044,2023-02,2023,2,6950,0,1279.0,1.97,0.103
R044,2023-03,2023,3,7078,0,1149.0,1.18,0.117
R044,2023-04,2023,4,7727,0,1187.0,2.39,0.058
R044,2023-05,2023,5,8769,1,1226.0,1.8,0.106
R044,2023-06,2023,6,7209,0,1206.0,2.09,0.123
R044,2023-07,2023,7,8102,0,1174.0,2.33,0.085
R044,2023-08,2023,8,8535,0,1124.0,2.0,0.058
R044,2023-09,2023,9,8771,0,1198.0,1.98,0.1
R044,2023-10,2023,10,12658,1,1268.0,1.91,0.091
R044,2023-11,2023,11,11941,1,1287.0,2.04,0.063
R044,2023-12,2023,12,9040,0,1133.0,1.09,0.123
R044,2024-01,2024,1,9368,0,1151.0,1.14,0.074
R044,2024-02,2024,2,7668,0,1120.0,0.86,0.071
R044,2024-03,2024,3,9915,1,1231.0,0.89,0.055
R044,2024-04,2024,4,9873,0,1020.0,1.16,0.126
R044,2024-05,2024,5,9278,0,1143.0,1.3,0.119
R044,2024-06,2024,6,8352,0,1146.0,0.84,0.094
R044,2024-07,2024,7,9261,0,945.0,1.65,0.092
R044,2024-08,2024,8,10717,0,1238.0,2.07,0.128
R044,2024-09,2024,9,9762,0,1230.0,1.07,0.144
R044,2024-10,2024,10,17308,1,1177.0,1.1,0.073
R044,2024-11,2024,11,14766,1,1207.0,1.41,0.078
R044,2024-12,2024,12,10541,0,1374.0,0.97,0.123
R044,2025-01,2025,1,11501,0,1150.0,1.05,0.057
R044,2025-02,2025,2,11796,1,1107.0,0.8,0.068
R044,2025-03,2025,3,12826,1,1014.0,1.85,0.089
R044,2025-04,2025,4,11489,0,1344.0,1.37,0.063
R044,2025-05,2025,5,11781,0,870.0,2.19,0.135
R044,2025-06,2025,6,11497,0,1166.0,1.61,0.149
R044,2025-07,2025,7,11843,0,1264.0,2.07,0.151
R044,2025-08,2025,8,11733,0,1498.0,1.6,0.128
R044,2025-09,2025,9,12552,0,1314.0,2.17,0.12
R044,2025-10,2025,10,20068,1,945.0,1.29,0.095
R044,2025-11,2025,11,18750,1,1275.0,1.65,0.054
R044,2025-12,2025,12,12885,0,1265.0,0.85,0.106
R045,2023-01,2023,1,6910,0,1215.0,2.2,0.081
R045,2023-02,2023,2,5612,0,948.0,2.25,0.137
R045,2023-03,2023,3,6631,0,937.0,2.11,0.119
R045,2023-04,2023,4,8021,1,904.0,2.1,0.125
R045,2023-05,2023,5,6552,0,998.0,1.51,0.101
R045,2023-06,2023,6,6596,1,1134.0,0.82,0.091
R045,2023-07,2023,7,7644,1,1368.0,1.96,0.158
R045,2023-08,2023,8,6834,0,954.0,1.94,0.062
R045,2023-09,2023,9,7019,0,1237.0,2.38,0.117
R045,2023-10,2023,10,10583,1,1393.0,1.34,0.082
R045,2023-11,2023,11,10402,1,1261.0,1.37,0.084
R045,2023-12,2023,12,7697,0,1286.0,1.95,0.072
R045,2024-01,2024,1,8137,0,1012.0,1.43,0.07
R045,2024-02,2024,2,7129,0,1183.0,0.87,0.153
R045,2024-03,2024,3,8031,0,1270.0,1.22,0.069
R045,2024-04,2024,4,7194,0,1141.0,1.14,0.152
R045,2024-05,2024,5,8532,0,1149.0,1.72,0.13
R045,2024-06,2024,6,8237,0,974.0,2.23,0.108
R045,2024-07,2024,7,8825,1,970.0,1.85,0.102
R045,2024-08,2024,8,9879,0,1149.0,1.93,0.053
R045,2024-09,2024,9,8168,0,1161.0,1.08,0.093
R045,2024-10,2024,10,13963,1,1103.0,1.57,0.058
R045,2024-11,2024,11,13154,1,982.0,2.34,0.062
R045,2024-12,2024,12,9812,0,1120.0,2.08,0.132
R045,2025-01,2025,1,12461,1,1127.0,1.94,0.075
R045,2025-02,2025,2,8998,0,1218.0,2.09,0.141
R045,2025-03,2025,3,10302,0,1176.0,0.97,0.12
R045,2025-04,2025,4,10447,0,1164.0,2.35,0.076
R045,2025-05,2025,5,9621,0,1178.0,2.09,0.081
R045,2025-06,2025,6,8746,0,902.0,1.38,0.083
R045,2025-07,2025,7,10945,0,1123.0,1.5,0.11
R045,2025-08,2025,8,13048,0,1060.0,1.16,0.064
R045,2025-09,2025,9,11184,0,1385.0,2.32,0.092
R045,2025-10,2025,10,16866,1,1180.0,2.15,0.073
R045,2025-11,2025,11,19200,1,1143.0,0.87,0.141
R045,2025-12,2025,12,13037,1,1180.0,2.27,0.056
R046,2023-01,2023,1,5950,0,1371.0,0.87,0.089
R046,2023-02,2023,2,5353,0,1241.0,1.31,0.066
R046,2023-03,2023,3,5739,0,1227.0,0.97,0.15
R046,2023-04,2023,4,5872,0,1244.0,1.61,0.148
R046,2023-05,2023,5,5595,0,1027.0,0.94,0.079
R046,2023-06,2023,6,5437,0,1096.0,1.14,0.055
R046,2023-07,2023,7,6493,0,1358.0,1.19,0.154
R046,2023-08,2023,8,6186,0,1117.0,0.8,0.061
R046,2023-09,2023,9,6337,0,1119.0,1.84,0.096
R046,2023-10,2023,10,10774,1,893.0,1.62,0.078
R046,2023-11,2023,11,9125,1,1025.0,0.8,0.127
R046,2023-12,2023,12,6826,0,1260.0,0.9,0.138
R046,2024-01,2024,1,8133,0,930.0,1.98,0.131
R046,2024-02,2024,2,8262,1,1160.0,1.64,0.087
R046,2024-03,2024,3,7616,0,1116.0,1.38,0.083
R046,2024-04,2024,4,6663,0,1242.0,1.3,0.055
R046,2024-05,2024,5,8916,1,1065.0,2.06,0.15
R046,2024-06,2024,6,7029,0,1200.0,2.22,0.091
R046,2024-07,2024,7,7520,0,959.0,0.91,0.083
R046,2024-08,2024,8,9034,0,1401.0,2.06,0.127
R046,2024-09,2024,9,7681,0,1161.0,1.1,0.132
R046,2024-10,2024,10,14267,1,954.0,1.87,0.098
R046,2024-11,2024,11,12201,1,1127.0,2.22,0.105
R046,2024-12,2024,12,8463,0,1000.0,2.15,0.057
R046,2025-01,2025,1,9595,0,885.0,1.73,0.077
R046,2025-02,2025,2,8453,0,1031.0,2.19,0.106
R046,2025-03,2025,3,9042,0,940.0,0.84,0.113
R046,2025-04,2025,4,9869,0,1166.0,1.35,0.157
R046,2025-05,2025,5,9269,0,939.0,1.16,0.074
R046,2025-06,2025,6,8223,0,1134.0,1.39,0.093
R046,2025-07,2025,7,9556,0,1107.0,1.1,0.116
R046,2025-08,2025,8,9974,0,944.0,2.04,0.052
R046,2025-09,2025,9,8972,0,1223.0,1.67,0.09
R046,2025-10,2025,10,14572,1,1064.0,1.7,0.102
R046,2025-11,2025,11,14691,1,1106.0,1.88,0.071
R046,2025-12,2025,12,10768,1,1232.0,2.07,0.105
R047,2023-01,2023,1,4643,1,929.0,1.19,0.135
R047,2023-02,2023,2,3401,0,1263.0,0.82,0.118
R047,2023-03,2023,3,3704,0,1126.0,1.29,0.116
R047,2023-04,2023,4,3573,0,1241.0,2.29,0.112
R047,2023-05,2023,5,4070,0,1136.0,1.43,0.139
R047,2023-06,2023,6,4033,1,1249.0,1.74,0.072
R047,2023-07,2023,7,3749,0,1155.0,1.23,0.053
R047,2023-08,2023,8,4182,0,1280.0,2.35,0.059
R047,2023-09,2023,9,4052,0,1090.0,1.1,0.079
R047,2023-10,2023,10,5749,1,1256.0,2.06,0.117
R047,2023-11,2023,11,5667,1,1100.0,1.59,0.16
R047,2023-12,2023,12,4220,0,1079.0,1.47,0.092
R047,2024-01,2024,1,4736,0,860.0,0.86,0.059
R047,2024-02,2024,2,4258,0,1130.0,2.23,0.072
R047,2024-03,2024,3,4285,0,1092.0,1.08,0.119
R047,2024-04,2024,4,4258,0,1151.0,1.93,0.145
R047,2024-05,2024,5,4382,0,999.0,1.21,0.113
R047,2024-06,2024,6,4045,0,1272.0,0.91,0.098
R047,2024-07,2024,7,4687,0,1240.0,0.88,0.121
R047,2024-08,2024,8,4851,0,868.0,0.91,0.12
R047,2024-09,2024,9,4659,0,1107.0,1.5,0.146
R047,2024-10,2024,10,7169,1,1390.0,2.03,0.056
R047,2024-11,2024,11,6777,1,979.0,2.01,0.059
R047,2024-12,2024,12,4776,0,1226.0,2.05,0.095
R047,2025-01,2025,1,6185,1,1315.0,1.85,0.155
R047,2025-02,2025,2,4355,0,1109.0,1.57,0.098
R047,2025-03,2025,3,5174,0,1304.0,1.61,0.057
R047,2025-04,2025,4,5020,0,1270.0,1.36,0.135
R047,2025-05,2025,5,4809,0,1053.0,1.56,0.135
R047,2025-06,2025,6,4270,0,1107.0,1.43,0.109
R047,2025-07,2025,7,4624,0,1131.0,0.85,0.151
R047,2025-08,2025,8,6023,1,1300.0,2.15,0.107
R047,2025-09,2025,9,5179,0,1250.0,1.49,0.141
R047,2025-10,2025,10,8762,1,1059.0,1.62,0.094
R047,2025-11,2025,11,7528,1,1167.0,1.47,0.06
R047,2025-12,2025,12,5392,0,1252.0,1.55,0.125
R048,2023-01,2023,1,8936,1,1092.0,0.9,0.118
R048,2023-02,2023,2,6412,0,1086.0,1.16,0.058
R048,2023-03,2023,3,7862,0,1100.0,2.2,0.098
R048,2023-04,2023,4,7737,0,1167.0,2.32,0.072
R048,2023-05,2023,5,8297,0,1148.0,1.73,0.083
R048,2023-06,2023,6,7628,0,1226.0,1.58,0.15
R048,2023-07,2023,7,7960,0,1083.0,1.18,0.144
R048,2023-08,2023,8,10732,1,1159.0,2.38,0.12
R048,2023-09,2023,9,9032,0,1066.0,1.68,0.127
R048,2023-10,2023,10,14670,1,1245.0,1.82,0.105
R048,2023-11,2023,11,12342,1,1105.0,1.96,0.14
R048,2023-12,2023,12,9869,0,1166.0,1.92,0.1
R048,2024-01,2024,1,11039,1,1111.0,2.39,0.075
R048,2024-02,2024,2,9157,0,1273.0,1.09,0.072
R048,2024-03,2024,3,10488,0,1293.0,2.32,0.103
R048,2024-04,2024,4,11644,1,1069.0,1.6,0.14
R048,2024-05,2024,5,10546,0,1356.0,2.12,0.103
R048,2024-06,2024,6,10378,0,1242.0,0.91,0.135
R048,2024-07,2024,7,11877,0,1052.0,2.21,0.134
R048,2024-08,2024,8,13935,1,1180.0,1.09,0.158
R048,2024-09,2024,9,11417,0,1206.0,2.13,0.105
R048,2024-10,2024,10,18859,1,1119.0,1.61,0.052
R048,2024-11,2024,11,17896,1,1111.0,0.86,0.159
R048,2024-12,2024,12,13415,0,1186.0,2.04,0.107
R048,2025-01,2025,1,15394,0,1285.0,1.21,0.09
R048,2025-02,2025,2,12284,0,1128.0,2.31,0.053
R048,2025-03,2025,3,13292,0,930.0,1.59,0.097
R048,2025-04,2025,4,13481,0,1237.0,1.89,0.121
R048,2025-05,2025,5,14755,0,1209.0,2.29,0.07
R048,2025-06,2025,6,11705,0,1186.0,1.82,0.077
R048,2025-07,2025,7,15885,0,1022.0,0.85,0.097
R048,2025-08,2025,8,17243,1,1030.0,2.22,0.132
R048,2025-09,2025,9,13398,0,1322.0,1.21,0.131
R048,2025-10,2025,10,23138,1,995.0,2.3,0.108
R048,2025-11,2025,11,21498,1,1238.0,1.09,0.153
R048,2025-12,2025,12,19207,1,1245.0,1.68,0.082
R049,2023-01,2023,1,3363,0,1082.0,1.74,0.127
R049,2023-02,2023,2,2836,1,1129.0,1.96,0.089
R049,2023-03,2023,3,3800,1,1105.0,1.49,0.121
R049,2023-04,2023,4,3398,0,1131.0,1.49,0.055
R049,2023-05,2023,5,3097,0,1308.0,0.93,0.128
R049,2023-06,2023,6,2948,0,938.0,1.82,0.139
R049,2023-07,2023,7,3158,0,1186.0,0.89,0.106
R049,2023-08,2023,8,3914,0,1177.0,1.96,0.08
R049,2023-09,2023,9,3578,0,1201.0,1.59,0.134
R049,2023-10,2023,10,5688,1,1211.0,1.23,0.056
R049,2023-11,2023,11,5368,1,1080.0,1.04,0.079
R049,2023-12,2023,12,3198,0,1266.0,1.59,0.136
R049,2024-01,2024,1,3861,0,1207.0,2.18,0.075
R049,2024-02,2024,2,3329,0,1029.0,0.9,0.077
R049,2024-03,2024,3,3688,0,1048.0,2.34,0.134
R049,2024-04,2024,4,4280,1,1158.0,1.3,0.102
R049,2024-05,2024,5,4120,1,1250.0,0.84,0.152
R049,2024-06,2024,6,3594,0,1179.0,1.84,0.156
R049,2024-07,2024,7,3680,0,1055.0,0.8,0.122
R049,2024-08,2024,8,4104,0,997.0,1.09,0.151
R049,2024-09,2024,9,3960,0,1266.0,2.06,0.106
R049,2024-10,2024,10,5987,1,1151.0,1.79,0.151
R049,2024-11,2024,11,5232,1,1005.0,1.53,0.156
R049,2024-12,2024,12,4271,0,1147.0,1.14,0.153
R049,2025-01,2025,1,4690,0,1074.0,2.35,0.111
R049,2025-02,2025,2,4162,0,894.0,1.1,0.126
R049,2025-03,2025,3,4902,1,1272.0,2.31,0.095
R049,2025-04,2025,4,4454,0,1039.0,1.44,0.081
R049,2025-05,2025,5,4496,0,1053.0,1.73,0.08
R049,2025-06,2025,6,4396,1,898.0,1.15,0.16
R049,2025-07,2025,7,5126,0,1033.0,1.94,0.07
R049,2025-08,2025,8,4626,0,1128.0,2.02,0.15
R049,2025-09,2025,9,5256,1,989.0,2.35,0.063
R049,2025-10,2025,10,6382,1,1000.0,2.21,0.144
R049,2025-11,2025,11,7166,1,1159.0,1.71,0.094
R049,2025-12,2025,12,4401,0,1092.0,2.3,0.134
R050,2023-01,2023,1,2000,1,1329.0,1.59,0.092
R050,2023-02,2023,2,1439,0,1209.0,2.18,0.107
R050,2023-03,2023,3,1755,0,1273.0,2.34,0.131
R050,2023-04,2023,4,1611,0,1242.0,2.22,0.091
R050,2023-05,2023,5,2122,1,1104.0,2.2,0.085
R050,2023-06,2023,6,1582,0,1088.0,2.3,0.096
R050,2023-07,2023,7,1700,0,1059.0,1.15,0.149
R050,2023-08,2023,8,1920,0,1404.0,2.34,0.146
R050,2023-09,2023,9,1900,0,1179.0,0.93,0.075
R050,2023-10,2023,10,2889,1,1277.0,1.11,0.084
R050,2023-11,2023,11,2580,1,1039.0,2.19,0.111
R050,2023-12,2023,12,1823,0,1201.0,2.11,0.124
R050,2024-01,2024,1,2249,0,1064.0,0.95,0.117
R050,2024-02,2024,2,2078,1,1275.0,1.52,0.09
R050,2024-03,2024,3,1818,0,1164.0,1.48,0.105
R050,2024-04,2024,4,2053,0,1167.0,1.87,0.111
R050,2024-05,2024,5,2189,1,805.0,1.3,0.075
R050,2024-06,2024,6,1782,0,1251.0,1.25,0.157
R050,2024-07,2024,7,2316,0,1009.0,2.25,0.069
R050,2024-08,2024,8,2254,0,1122.0,0.84,0.125
R050,2024-09,2024,9,2709,1,1138.0,1.91,0.066
R050,2024-10,2024,10,3697,1,1119.0,0.86,0.146
R050,2024-11,2024,11,3436,1,1150.0,1.95,0.152
R050,2024-12,2024,12,2334,0,909.0,2.21,0.137
R050,2025-01,2025,1,2647,0,1005.0,2.33,0.106
R050,2025-02,2025,2,2387,0,1183.0,1.76,0.052
R050,2025-03,2025,3,2555,0,1100.0,1.44,0.105
R050,2025-04,2025,4,2620,0,974.0,1.86,0.121
R050,2025-05,2025,5,2805,1,1388.0,1.06,0.131
R050,2025-06,2025,6,2476,0,1270.0,0.99,0.106
R050,2025-07,2025,7,2668,0,1122.0,1.79,0.084
R050,2025-08,2025,8,3734,1,1156.0,2.22,0.108
R050,2025-09,2025,9,2738,0,1345.0,0.92,0.061
R050,2025-10,2025,10,4092,1,1383.0,1.88,0.057
R050,2025-11,2025,11,4436,1,1275.0,1.98,0.098
R050,2025-12,2025,12,2915,0,1134.0,2.07,0.121
R051,2023-01,2023,1,3579,0,1184.0,1.2,0.101
R051,2023-02,2023,2,2562,0,1215.0,1.56,0.075
R051,2023-03,2023,3,3056,0,1160.0,1.7,0.11
R051,2023-04,2023,4,3639,1,1094.0,1.7,0.055
